process_num,call_cat,call_api,call_time,call_time_par
1,synchronisation,GetSystemTimeAsFileTime,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,process,NtAllocateVirtualMemory,1667868055.971763,"2022-11-08, 08:40:55"
1,process,NtFreeVirtualMemory,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,process,NtAllocateVirtualMemory,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.971763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.971763,"2022-11-08, 08:40:55"
1,process,CreateToolhelp32Snapshot,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32NextW,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32NextW,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32NextW,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32NextW,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32FirstW,1667868055.981763,"2022-11-08, 08:40:55"
1,exception,SetUnhandledExceptionFilter,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.981763,"2022-11-08, 08:40:55"
1,process,NtAllocateVirtualMemory,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetDllHandle,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.981763,"2022-11-08, 08:40:55"
1,system,LdrGetProcedureAddress,1667868055.981763,"2022-11-08, 08:40:55"
1,process,NtAllocateVirtualMemory,1667868055.981763,"2022-11-08, 08:40:55"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.021763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.041763,"2022-11-08, 08:40:56"
1,system,NtClose,1667868056.051763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.051763,"2022-11-08, 08:40:56"
1,process,Process32NextW,1667868056.051763,"2022-11-08, 08:40:56"
1,process,CreateThread,1667868056.071763,"2022-11-08, 08:40:56"
1,registry,RegOpenKeyExA,1667868056.081763,"2022-11-08, 08:40:56"
1,registry,RegQueryValueExA,1667868056.081763,"2022-11-08, 08:40:56"
1,file,NtOpenFile,1667868056.081763,"2022-11-08, 08:40:56"
1,file,NtOpenFile,1667868056.081763,"2022-11-08, 08:40:56"
1,file,NtOpenFile,1667868056.081763,"2022-11-08, 08:40:56"
1,system,LdrGetProcedureAddress,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetDllHandle,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetDllHandle,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetDllHandle,1667868056.492763,"2022-11-08, 08:40:56"
1,process,CreateProcessInternalW,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetProcedureAddress,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetProcedureAddress,1667868056.492763,"2022-11-08, 08:40:56"
1,system,LdrGetProcedureAddress,1667868056.492763,"2022-11-08, 08:40:56"
2,synchronisation,GetSystemTimeAsFileTime,1667868057.782223,"2022-11-08, 08:40:57"
2,exception,SetUnhandledExceptionFilter,1667868057.832223,"2022-11-08, 08:40:57"
2,process,NtOpenThread,1667868057.862223,"2022-11-08, 08:40:57"
2,system,LdrGetDllHandle,1667868057.882223,"2022-11-08, 08:40:57"
2,system,LdrGetProcedureAddress,1667868057.922223,"2022-11-08, 08:40:57"
2,system,NtClose,1667868057.952223,"2022-11-08, 08:40:57"
2,registry,NtOpenKey,1667868057.972223,"2022-11-08, 08:40:57"
2,registry,NtOpenKeyEx,1667868058.033223,"2022-11-08, 08:40:58"
2,registry,NtOpenKeyEx,1667868058.043223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.073223,"2022-11-08, 08:40:58"
1,synchronisation,NtDelayExecution,1667868058.074763,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.083223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.093223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.093223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.093223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.103223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.103223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.113223,"2022-11-08, 08:40:58"
2,registry,NtOpenKeyEx,1667868058.113223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.123223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.133223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.133223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.143223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.143223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.153223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.153223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.153223,"2022-11-08, 08:40:58"
2,synchronisation,GetSystemTimeAsFileTime,1667868058.163223,"2022-11-08, 08:40:58"
2,file,GetFileAttributesW,1667868058.173223,"2022-11-08, 08:40:58"
2,file,FindFirstFileExW,1667868058.183223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.183223,"2022-11-08, 08:40:58"
2,file,FindFirstFileExW,1667868058.193223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.193223,"2022-11-08, 08:40:58"
2,file,FindFirstFileExW,1667868058.203223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.223223,"2022-11-08, 08:40:58"
2,file,FindFirstFileExW,1667868058.223223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.233223,"2022-11-08, 08:40:58"
2,file,FindFirstFileExW,1667868058.233223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.243223,"2022-11-08, 08:40:58"
2,file,GetFileAttributesW,1667868058.243223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.253223,"2022-11-08, 08:40:58"
2,registry,NtOpenKey,1667868058.253223,"2022-11-08, 08:40:58"
2,registry,NtOpenKey,1667868058.263223,"2022-11-08, 08:40:58"
2,registry,NtOpenKey,1667868058.263223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.273223,"2022-11-08, 08:40:58"
2,registry,NtQueryValueKey,1667868058.273223,"2022-11-08, 08:40:58"
2,process,NtAllocateVirtualMemory,1667868058.273223,"2022-11-08, 08:40:58"
2,process,NtAllocateVirtualMemory,1667868058.283223,"2022-11-08, 08:40:58"
2,file,GetFileType,1667868058.303223,"2022-11-08, 08:40:58"
2,file,GetFileAttributesW,1667868058.303223,"2022-11-08, 08:40:58"
2,file,GetSystemWindowsDirectoryW,1667868058.313223,"2022-11-08, 08:40:58"
2,file,NtQueryAttributesFile,1667868058.313223,"2022-11-08, 08:40:58"
2,file,NtCreateFile,1667868058.323223,"2022-11-08, 08:40:58"
2,process,NtCreateSection,1667868058.333223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.343223,"2022-11-08, 08:40:58"
2,process,NtMapViewOfSection,1667868058.343223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.353223,"2022-11-08, 08:40:58"
2,resource,FindResourceW,1667868058.353223,"2022-11-08, 08:40:58"
2,resource,LoadResource,1667868058.363223,"2022-11-08, 08:40:58"
2,resource,SizeofResource,1667868058.373223,"2022-11-08, 08:40:58"
2,process,NtUnmapViewOfSection,1667868058.383223,"2022-11-08, 08:40:58"
2,file,GetFileAttributesW,1667868058.393223,"2022-11-08, 08:40:58"
2,file,GetSystemWindowsDirectoryW,1667868058.413223,"2022-11-08, 08:40:58"
2,file,NtQueryAttributesFile,1667868058.433223,"2022-11-08, 08:40:58"
2,file,NtCreateFile,1667868058.473223,"2022-11-08, 08:40:58"
2,process,NtCreateSection,1667868058.493223,"2022-11-08, 08:40:58"
2,process,NtMapViewOfSection,1667868058.503223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.513223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.513223,"2022-11-08, 08:40:58"
2,ui,LoadStringW,1667868058.533223,"2022-11-08, 08:40:58"
2,process,NtUnmapViewOfSection,1667868058.563223,"2022-11-08, 08:40:58"
2,system,LdrLoadDll,1667868058.603223,"2022-11-08, 08:40:58"
2,system,LdrGetProcedureAddress,1667868058.613223,"2022-11-08, 08:40:58"
2,system,LdrGetProcedureAddress,1667868058.613223,"2022-11-08, 08:40:58"
2,file,GetSystemWindowsDirectoryW,1667868058.623223,"2022-11-08, 08:40:58"
2,file,NtCreateFile,1667868058.623223,"2022-11-08, 08:40:58"
2,process,NtCreateSection,1667868058.633223,"2022-11-08, 08:40:58"
2,process,NtMapViewOfSection,1667868058.633223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.633223,"2022-11-08, 08:40:58"
2,file,GetFileType,1667868058.643223,"2022-11-08, 08:40:58"
2,system,NtClose,1667868058.643223,"2022-11-08, 08:40:58"
2,file,NtWriteFile,1667868058.964223,"2022-11-08, 08:40:58"
2,file,GetFileType,1667868058.994223,"2022-11-08, 08:40:58"
2,file,NtWriteFile,1667868059.014223,"2022-11-08, 08:40:59"
2,file,NtWriteFile,1667868059.024223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.024223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.044223,"2022-11-08, 08:40:59"
2,file,NtWriteFile,1667868059.054223,"2022-11-08, 08:40:59"
2,system,LdrGetDllHandle,1667868059.064223,"2022-11-08, 08:40:59"
2,system,LdrGetProcedureAddress,1667868059.074223,"2022-11-08, 08:40:59"
2,system,LdrGetProcedureAddress,1667868059.094223,"2022-11-08, 08:40:59"
2,system,LdrGetProcedureAddress,1667868059.114223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.134223,"2022-11-08, 08:40:59"
2,system,NtClose,1667868059.144223,"2022-11-08, 08:40:59"
2,file,NtWriteFile,1667868059.194223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.194223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.234223,"2022-11-08, 08:40:59"
2,file,NtWriteFile,1667868059.244223,"2022-11-08, 08:40:59"
2,file,GetFileType,1667868059.254223,"2022-11-08, 08:40:59"
2,file,SetFilePointer,1667868059.254223,"2022-11-08, 08:40:59"
1,synchronisation,NtDelayExecution,1667868060.077763,"2022-11-08, 08:41:00"
1,network,WSAStartup,1667868060.077763,"2022-11-08, 08:41:00"
1,network,socket,1667868060.087763,"2022-11-08, 08:41:00"
1,network,gethostbyname,1667868060.377763,"2022-11-08, 08:41:00"
1,network,closesocket,1667868060.387763,"2022-11-08, 08:41:00"
1,synchronisation,NtDelayExecution,1667868062.390763,"2022-11-08, 08:41:02"
1,synchronisation,NtDelayExecution,1667868064.413763,"2022-11-08, 08:41:04"
1,synchronisation,NtDelayExecution,1667868066.466763,"2022-11-08, 08:41:06"
1,network,WSAStartup,1667868066.466763,"2022-11-08, 08:41:06"
1,network,socket,1667868066.476763,"2022-11-08, 08:41:06"
1,network,gethostbyname,1667868066.476763,"2022-11-08, 08:41:06"
1,network,closesocket,1667868066.486763,"2022-11-08, 08:41:06"
1,synchronisation,NtDelayExecution,1667868067.498763,"2022-11-08, 08:41:07"
1,file,NtWriteFile,1667868067.538763,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.717223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.717223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.727223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.727223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.767223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.767223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.767223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.777223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.777223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.777223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.777223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.787223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.787223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.787223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
2,file,NtReadFile,1667868067.797223,"2022-11-08, 08:41:07"
2,file,SetFilePointer,1667868067.797223,"2022-11-08, 08:41:07"
